Gene,score,was used in training,link to MGI
Preb,-1.7119,FALSE,http://www.informatics.jax.org/searchtool/Search.do?query=Preb
TC1414896,-1.7119,FALSE,http://www.informatics.jax.org/searchtool/Search.do?query=TC1414896
Bcorl1,-1.7119,FALSE,http://www.informatics.jax.org/searchtool/Search.do?query=Bcorl1
A430041B07Rik,-1.7119,FALSE,http://www.informatics.jax.org/searchtool/Search.do?query=A430041B07Rik
Centd3,-1.7124,FALSE,http://www.informatics.jax.org/searchtool/Search.do?query=Centd3
2310009E04Rik,-1.7124,FALSE,http://www.informatics.jax.org/searchtool/Search.do?query=2310009E04Rik
Gtf3c2,-1.7125,FALSE,http://www.informatics.jax.org/searchtool/Search.do?query=Gtf3c2
Inppl1,-1.7125,FALSE,http://www.informatics.jax.org/searchtool/Search.do?query=Inppl1
Ddx51,-1.7127,FALSE,http://www.informatics.jax.org/searchtool/Search.do?query=Ddx51
4930432E11Rik,-1.7128,FALSE,http://www.informatics.jax.org/searchtool/Search.do?query=4930432E11Rik
Esco1,-1.7128,FALSE,http://www.informatics.jax.org/searchtool/Search.do?query=Esco1
D830013H23Rik,-1.7128,FALSE,http://www.informatics.jax.org/searchtool/Search.do?query=D830013H23Rik
Gata6,-1.7128,FALSE,http://www.informatics.jax.org/searchtool/Search.do?query=Gata6
Ttc25,-1.7129,FALSE,http://www.informatics.jax.org/searchtool/Search.do?query=Ttc25
Lrrc18,-1.7129,FALSE,http://www.informatics.jax.org/searchtool/Search.do?query=Lrrc18
1110034B05Rik,-1.713,FALSE,http://www.informatics.jax.org/searchtool/Search.do?query=1110034B05Rik
Adam19,-1.713,FALSE,http://www.informatics.jax.org/searchtool/Search.do?query=Adam19
5830416P10Rik,-1.713,FALSE,http://www.informatics.jax.org/searchtool/Search.do?query=5830416P10Rik
Zfp263,-1.713,FALSE,http://www.informatics.jax.org/searchtool/Search.do?query=Zfp263
Spdya,-1.7131,FALSE,http://www.informatics.jax.org/searchtool/Search.do?query=Spdya
Mm.234723,-1.7131,FALSE,http://www.informatics.jax.org/searchtool/Search.do?query=Mm.234723
5930403N24Rik,-1.7132,FALSE,http://www.informatics.jax.org/searchtool/Search.do?query=5930403N24Rik
Tll2,-1.7133,FALSE,http://www.informatics.jax.org/searchtool/Search.do?query=Tll2
Cd180,-1.7133,FALSE,http://www.informatics.jax.org/searchtool/Search.do?query=Cd180
1700036A12Rik,-1.7133,FALSE,http://www.informatics.jax.org/searchtool/Search.do?query=1700036A12Rik
Zcwpw1,-1.7134,FALSE,http://www.informatics.jax.org/searchtool/Search.do?query=Zcwpw1
Th1l,-1.7134,FALSE,http://www.informatics.jax.org/searchtool/Search.do?query=Th1l
Edem2,-1.7135,FALSE,http://www.informatics.jax.org/searchtool/Search.do?query=Edem2
S100a14,-1.7135,FALSE,http://www.informatics.jax.org/searchtool/Search.do?query=S100a14
mCG1029207,-1.7135,FALSE,http://www.informatics.jax.org/searchtool/Search.do?query=mCG1029207
Olfr1231,-1.7135,FALSE,http://www.informatics.jax.org/searchtool/Search.do?query=Olfr1231
Sh2d4b,-1.7135,FALSE,http://www.informatics.jax.org/searchtool/Search.do?query=Sh2d4b
BC002216,-1.7136,FALSE,http://www.informatics.jax.org/searchtool/Search.do?query=BC002216
Ccdc87,-1.7136,FALSE,http://www.informatics.jax.org/searchtool/Search.do?query=Ccdc87
Scp2,-1.7136,FALSE,http://www.informatics.jax.org/searchtool/Search.do?query=Scp2
A730013O20Rik,-1.7137,FALSE,http://www.informatics.jax.org/searchtool/Search.do?query=A730013O20Rik
Rdh10,-1.7137,FALSE,http://www.informatics.jax.org/searchtool/Search.do?query=Rdh10
Fbxo3,-1.7137,FALSE,http://www.informatics.jax.org/searchtool/Search.do?query=Fbxo3
A230078I05Rik,-1.7137,FALSE,http://www.informatics.jax.org/searchtool/Search.do?query=A230078I05Rik
A430057O09,-1.7137,FALSE,http://www.informatics.jax.org/searchtool/Search.do?query=A430057O09
Cdh9,-1.7137,FALSE,http://www.informatics.jax.org/searchtool/Search.do?query=Cdh9
Ticam1,-1.7138,FALSE,http://www.informatics.jax.org/searchtool/Search.do?query=Ticam1
Upp2,-1.7138,FALSE,http://www.informatics.jax.org/searchtool/Search.do?query=Upp2
Rbm41,-1.7139,FALSE,http://www.informatics.jax.org/searchtool/Search.do?query=Rbm41
4930594M17Rik,-1.7139,FALSE,http://www.informatics.jax.org/searchtool/Search.do?query=4930594M17Rik
Flnc,-1.7139,FALSE,http://www.informatics.jax.org/searchtool/Search.do?query=Flnc
Ddit4,-1.7139,FALSE,http://www.informatics.jax.org/searchtool/Search.do?query=Ddit4
Tardbp,-1.7139,FALSE,http://www.informatics.jax.org/searchtool/Search.do?query=Tardbp
4930522H14Rik,-1.714,FALSE,http://www.informatics.jax.org/searchtool/Search.do?query=4930522H14Rik
Pop5,-1.714,FALSE,http://www.informatics.jax.org/searchtool/Search.do?query=Pop5
Rsad1,-1.7141,TRUE,http://www.informatics.jax.org/searchtool/Search.do?query=Rsad1
1700024G13Rik,-1.7141,FALSE,http://www.informatics.jax.org/searchtool/Search.do?query=1700024G13Rik
2900054J07Rik,-1.7141,FALSE,http://www.informatics.jax.org/searchtool/Search.do?query=2900054J07Rik
4930526H21Rik,-1.7143,FALSE,http://www.informatics.jax.org/searchtool/Search.do?query=4930526H21Rik
Dnmt3l,-1.7143,FALSE,http://www.informatics.jax.org/searchtool/Search.do?query=Dnmt3l
Anxa13,-1.7143,FALSE,http://www.informatics.jax.org/searchtool/Search.do?query=Anxa13
BC053393,-1.7144,FALSE,http://www.informatics.jax.org/searchtool/Search.do?query=BC053393
Lrmp,-1.7145,FALSE,http://www.informatics.jax.org/searchtool/Search.do?query=Lrmp
AI553587,-1.7145,FALSE,http://www.informatics.jax.org/searchtool/Search.do?query=AI553587
Sdro,-1.7145,FALSE,http://www.informatics.jax.org/searchtool/Search.do?query=Sdro
Zfp672,-1.7147,FALSE,http://www.informatics.jax.org/searchtool/Search.do?query=Zfp672
Olfr676,-1.7147,FALSE,http://www.informatics.jax.org/searchtool/Search.do?query=Olfr676
LOC436342,-1.7148,FALSE,http://www.informatics.jax.org/searchtool/Search.do?query=LOC436342
Trpc6,-1.7149,FALSE,http://www.informatics.jax.org/searchtool/Search.do?query=Trpc6
Gm609,-1.7149,FALSE,http://www.informatics.jax.org/searchtool/Search.do?query=Gm609
Nfkbie,-1.715,FALSE,http://www.informatics.jax.org/searchtool/Search.do?query=Nfkbie
Degs2,-1.715,FALSE,http://www.informatics.jax.org/searchtool/Search.do?query=Degs2
2510039O18Rik,-1.715,FALSE,http://www.informatics.jax.org/searchtool/Search.do?query=2510039O18Rik
Tcfec,-1.7151,FALSE,http://www.informatics.jax.org/searchtool/Search.do?query=Tcfec
TC1517582,-1.7151,FALSE,http://www.informatics.jax.org/searchtool/Search.do?query=TC1517582
5730593N15Rik,-1.7152,FALSE,http://www.informatics.jax.org/searchtool/Search.do?query=5730593N15Rik
Gpr125,-1.7153,FALSE,http://www.informatics.jax.org/searchtool/Search.do?query=Gpr125
Mrvi1,-1.7153,FALSE,http://www.informatics.jax.org/searchtool/Search.do?query=Mrvi1
BC066107,-1.7154,FALSE,http://www.informatics.jax.org/searchtool/Search.do?query=BC066107
Pnpt1,-1.7155,FALSE,http://www.informatics.jax.org/searchtool/Search.do?query=Pnpt1
Hrh2,-1.7155,FALSE,http://www.informatics.jax.org/searchtool/Search.do?query=Hrh2
9530064J02,-1.7156,FALSE,http://www.informatics.jax.org/searchtool/Search.do?query=9530064J02
1110032A04Rik,-1.7156,FALSE,http://www.informatics.jax.org/searchtool/Search.do?query=1110032A04Rik
Arf6,-1.7157,FALSE,http://www.informatics.jax.org/searchtool/Search.do?query=Arf6
Pdcd2l,-1.7157,FALSE,http://www.informatics.jax.org/searchtool/Search.do?query=Pdcd2l
5830411E10Rik,-1.7158,FALSE,http://www.informatics.jax.org/searchtool/Search.do?query=5830411E10Rik
Pfn3,-1.7158,FALSE,http://www.informatics.jax.org/searchtool/Search.do?query=Pfn3
Cts8,-1.7158,FALSE,http://www.informatics.jax.org/searchtool/Search.do?query=Cts8
Ccnb2,-1.7158,FALSE,http://www.informatics.jax.org/searchtool/Search.do?query=Ccnb2
Higd1a,-1.7159,FALSE,http://www.informatics.jax.org/searchtool/Search.do?query=Higd1a
Atf3,-1.716,FALSE,http://www.informatics.jax.org/searchtool/Search.do?query=Atf3
Pigo,-1.716,FALSE,http://www.informatics.jax.org/searchtool/Search.do?query=Pigo
4930407I10Rik,-1.716,FALSE,http://www.informatics.jax.org/searchtool/Search.do?query=4930407I10Rik
Mtap1s,-1.7161,FALSE,http://www.informatics.jax.org/searchtool/Search.do?query=Mtap1s
Stk32b,-1.7161,TRUE,http://www.informatics.jax.org/searchtool/Search.do?query=Stk32b
4933411K20Rik,-1.7162,FALSE,http://www.informatics.jax.org/searchtool/Search.do?query=4933411K20Rik
AI606181,-1.7162,FALSE,http://www.informatics.jax.org/searchtool/Search.do?query=AI606181
Sv2b,-1.7163,FALSE,http://www.informatics.jax.org/searchtool/Search.do?query=Sv2b
Mansc1,-1.7164,FALSE,http://www.informatics.jax.org/searchtool/Search.do?query=Mansc1
Rbm22,-1.7165,FALSE,http://www.informatics.jax.org/searchtool/Search.do?query=Rbm22
Zfp7,-1.7165,FALSE,http://www.informatics.jax.org/searchtool/Search.do?query=Zfp7
2010001H14Rik,-1.7165,FALSE,http://www.informatics.jax.org/searchtool/Search.do?query=2010001H14Rik
Il10,-1.7165,FALSE,http://www.informatics.jax.org/searchtool/Search.do?query=Il10
Lum,-1.7165,FALSE,http://www.informatics.jax.org/searchtool/Search.do?query=Lum
LOC433332,-1.7166,FALSE,http://www.informatics.jax.org/searchtool/Search.do?query=LOC433332
6330503K22Rik,-1.7167,FALSE,http://www.informatics.jax.org/searchtool/Search.do?query=6330503K22Rik
Ccne2,-1.7167,FALSE,http://www.informatics.jax.org/searchtool/Search.do?query=Ccne2
Farp2,-1.7168,FALSE,http://www.informatics.jax.org/searchtool/Search.do?query=Farp2
Fuca2,-1.7169,FALSE,http://www.informatics.jax.org/searchtool/Search.do?query=Fuca2
Mrrf,-1.717,FALSE,http://www.informatics.jax.org/searchtool/Search.do?query=Mrrf
Gnb1l,-1.717,FALSE,http://www.informatics.jax.org/searchtool/Search.do?query=Gnb1l
Spint1,-1.7171,FALSE,http://www.informatics.jax.org/searchtool/Search.do?query=Spint1
Neu2,-1.7171,FALSE,http://www.informatics.jax.org/searchtool/Search.do?query=Neu2
2900084F20Rik*,-1.7172,FALSE,http://www.informatics.jax.org/searchtool/Search.do?query=2900084F20Rik*
2310014F06Rik,-1.7172,FALSE,http://www.informatics.jax.org/searchtool/Search.do?query=2310014F06Rik
Ext2,-1.7173,FALSE,http://www.informatics.jax.org/searchtool/Search.do?query=Ext2
F830031M20Rik*,-1.7173,FALSE,http://www.informatics.jax.org/searchtool/Search.do?query=F830031M20Rik*
Sdf4,-1.7174,FALSE,http://www.informatics.jax.org/searchtool/Search.do?query=Sdf4
LOC433583,-1.7175,FALSE,http://www.informatics.jax.org/searchtool/Search.do?query=LOC433583
LOC434158,-1.7175,FALSE,http://www.informatics.jax.org/searchtool/Search.do?query=LOC434158
Tarbp2,-1.7175,FALSE,http://www.informatics.jax.org/searchtool/Search.do?query=Tarbp2
AI314976,-1.7176,FALSE,http://www.informatics.jax.org/searchtool/Search.do?query=AI314976
Gm632,-1.7177,FALSE,http://www.informatics.jax.org/searchtool/Search.do?query=Gm632
Gm1562,-1.7177,FALSE,http://www.informatics.jax.org/searchtool/Search.do?query=Gm1562
Dll1,-1.7177,FALSE,http://www.informatics.jax.org/searchtool/Search.do?query=Dll1
Itga2b,-1.7177,TRUE,http://www.informatics.jax.org/searchtool/Search.do?query=Itga2b
Agbl3,-1.7178,FALSE,http://www.informatics.jax.org/searchtool/Search.do?query=Agbl3
Krt18,-1.7178,FALSE,http://www.informatics.jax.org/searchtool/Search.do?query=Krt18
Cacnb3,-1.7178,FALSE,http://www.informatics.jax.org/searchtool/Search.do?query=Cacnb3
Mbip,-1.7178,FALSE,http://www.informatics.jax.org/searchtool/Search.do?query=Mbip
Serpinb6c,-1.7179,FALSE,http://www.informatics.jax.org/searchtool/Search.do?query=Serpinb6c
A230106N23,-1.7179,FALSE,http://www.informatics.jax.org/searchtool/Search.do?query=A230106N23
Gmip,-1.718,FALSE,http://www.informatics.jax.org/searchtool/Search.do?query=Gmip
5930434B04Rik,-1.718,FALSE,http://www.informatics.jax.org/searchtool/Search.do?query=5930434B04Rik
2010011I20Rik,-1.7181,FALSE,http://www.informatics.jax.org/searchtool/Search.do?query=2010011I20Rik
LOC436515,-1.7181,FALSE,http://www.informatics.jax.org/searchtool/Search.do?query=LOC436515
Ms4a4c,-1.7181,FALSE,http://www.informatics.jax.org/searchtool/Search.do?query=Ms4a4c
Vash1,-1.7182,FALSE,http://www.informatics.jax.org/searchtool/Search.do?query=Vash1
Crispld2,-1.7183,FALSE,http://www.informatics.jax.org/searchtool/Search.do?query=Crispld2
Mfn1,-1.7184,FALSE,http://www.informatics.jax.org/searchtool/Search.do?query=Mfn1
Gnat3,-1.7185,FALSE,http://www.informatics.jax.org/searchtool/Search.do?query=Gnat3
1700060E18Rik,-1.7185,FALSE,http://www.informatics.jax.org/searchtool/Search.do?query=1700060E18Rik
Krt7,-1.7186,FALSE,http://www.informatics.jax.org/searchtool/Search.do?query=Krt7
2210418O10Rik,-1.7186,FALSE,http://www.informatics.jax.org/searchtool/Search.do?query=2210418O10Rik
2900056M07Rik*,-1.7187,FALSE,http://www.informatics.jax.org/searchtool/Search.do?query=2900056M07Rik*
Plek2,-1.7187,FALSE,http://www.informatics.jax.org/searchtool/Search.do?query=Plek2
Cys1,-1.7188,FALSE,http://www.informatics.jax.org/searchtool/Search.do?query=Cys1
A130010J15Rik,-1.7188,FALSE,http://www.informatics.jax.org/searchtool/Search.do?query=A130010J15Rik
Mm.372079,-1.7188,FALSE,http://www.informatics.jax.org/searchtool/Search.do?query=Mm.372079
4931429I11Rik,-1.7188,FALSE,http://www.informatics.jax.org/searchtool/Search.do?query=4931429I11Rik
Ing1,-1.7188,FALSE,http://www.informatics.jax.org/searchtool/Search.do?query=Ing1
Ptprc,-1.719,FALSE,http://www.informatics.jax.org/searchtool/Search.do?query=Ptprc
Zfp62,-1.719,FALSE,http://www.informatics.jax.org/searchtool/Search.do?query=Zfp62
Taf12,-1.7191,FALSE,http://www.informatics.jax.org/searchtool/Search.do?query=Taf12
Rnf40,-1.7191,FALSE,http://www.informatics.jax.org/searchtool/Search.do?query=Rnf40
Rnf44,-1.7191,FALSE,http://www.informatics.jax.org/searchtool/Search.do?query=Rnf44
Wfikkn2,-1.7191,FALSE,http://www.informatics.jax.org/searchtool/Search.do?query=Wfikkn2
Defb29,-1.7192,FALSE,http://www.informatics.jax.org/searchtool/Search.do?query=Defb29
Dmrta1,-1.7193,FALSE,http://www.informatics.jax.org/searchtool/Search.do?query=Dmrta1
Pcdhgb6,-1.7193,FALSE,http://www.informatics.jax.org/searchtool/Search.do?query=Pcdhgb6
Syt9,-1.7193,FALSE,http://www.informatics.jax.org/searchtool/Search.do?query=Syt9
Mrpl30,-1.7193,FALSE,http://www.informatics.jax.org/searchtool/Search.do?query=Mrpl30
Rod1,-1.7193,FALSE,http://www.informatics.jax.org/searchtool/Search.do?query=Rod1
Gm382,-1.7196,FALSE,http://www.informatics.jax.org/searchtool/Search.do?query=Gm382
Cenpj,-1.7197,FALSE,http://www.informatics.jax.org/searchtool/Search.do?query=Cenpj
9930024G20Rik*,-1.7198,FALSE,http://www.informatics.jax.org/searchtool/Search.do?query=9930024G20Rik*
D730002M21Rik,-1.7198,FALSE,http://www.informatics.jax.org/searchtool/Search.do?query=D730002M21Rik
5730442P18Rik,-1.7198,FALSE,http://www.informatics.jax.org/searchtool/Search.do?query=5730442P18Rik
Orc4l,-1.7199,FALSE,http://www.informatics.jax.org/searchtool/Search.do?query=Orc4l
Fbxl13,-1.7201,FALSE,http://www.informatics.jax.org/searchtool/Search.do?query=Fbxl13
B930010G24Rik*,-1.7201,FALSE,http://www.informatics.jax.org/searchtool/Search.do?query=B930010G24Rik*
LOC546335,-1.7201,FALSE,http://www.informatics.jax.org/searchtool/Search.do?query=LOC546335
Scarf1,-1.7201,FALSE,http://www.informatics.jax.org/searchtool/Search.do?query=Scarf1
Arv1,-1.7202,FALSE,http://www.informatics.jax.org/searchtool/Search.do?query=Arv1
Rpp21,-1.7204,FALSE,http://www.informatics.jax.org/searchtool/Search.do?query=Rpp21
Ifit3,-1.7205,FALSE,http://www.informatics.jax.org/searchtool/Search.do?query=Ifit3
9130011J15Rik,-1.7205,FALSE,http://www.informatics.jax.org/searchtool/Search.do?query=9130011J15Rik
9230112D13Rik,-1.7205,FALSE,http://www.informatics.jax.org/searchtool/Search.do?query=9230112D13Rik
Cybb,-1.7207,FALSE,http://www.informatics.jax.org/searchtool/Search.do?query=Cybb
LOC380905,-1.7207,FALSE,http://www.informatics.jax.org/searchtool/Search.do?query=LOC380905
Cd3g,-1.7207,FALSE,http://www.informatics.jax.org/searchtool/Search.do?query=Cd3g
TC1495998,-1.7208,FALSE,http://www.informatics.jax.org/searchtool/Search.do?query=TC1495998
1700030J22Rik,-1.7208,FALSE,http://www.informatics.jax.org/searchtool/Search.do?query=1700030J22Rik
F830118D09Rik*,-1.7208,FALSE,http://www.informatics.jax.org/searchtool/Search.do?query=F830118D09Rik*
Ccnjl,-1.7208,FALSE,http://www.informatics.jax.org/searchtool/Search.do?query=Ccnjl
Sf3b1,-1.7209,FALSE,http://www.informatics.jax.org/searchtool/Search.do?query=Sf3b1
Them5,-1.7209,FALSE,http://www.informatics.jax.org/searchtool/Search.do?query=Them5
Scrib,-1.721,FALSE,http://www.informatics.jax.org/searchtool/Search.do?query=Scrib
Rft1,-1.721,FALSE,http://www.informatics.jax.org/searchtool/Search.do?query=Rft1
2300009A05Rik,-1.7211,TRUE,http://www.informatics.jax.org/searchtool/Search.do?query=2300009A05Rik
Il18r1,-1.7211,FALSE,http://www.informatics.jax.org/searchtool/Search.do?query=Il18r1
BC025462,-1.7212,FALSE,http://www.informatics.jax.org/searchtool/Search.do?query=BC025462
LOC432566,-1.7213,FALSE,http://www.informatics.jax.org/searchtool/Search.do?query=LOC432566
Hace1,-1.7213,FALSE,http://www.informatics.jax.org/searchtool/Search.do?query=Hace1
Cdca8,-1.7213,FALSE,http://www.informatics.jax.org/searchtool/Search.do?query=Cdca8
Olfr461,-1.7214,FALSE,http://www.informatics.jax.org/searchtool/Search.do?query=Olfr461
Osm,-1.7214,FALSE,http://www.informatics.jax.org/searchtool/Search.do?query=Osm
LOC433316,-1.7215,FALSE,http://www.informatics.jax.org/searchtool/Search.do?query=LOC433316
Frrs1,-1.7215,FALSE,http://www.informatics.jax.org/searchtool/Search.do?query=Frrs1
Klf13,-1.7217,TRUE,http://www.informatics.jax.org/searchtool/Search.do?query=Klf13
2310033P09Rik,-1.7217,FALSE,http://www.informatics.jax.org/searchtool/Search.do?query=2310033P09Rik
Ly9,-1.7218,FALSE,http://www.informatics.jax.org/searchtool/Search.do?query=Ly9
AA415398,-1.7219,FALSE,http://www.informatics.jax.org/searchtool/Search.do?query=AA415398
Acot9,-1.7219,FALSE,http://www.informatics.jax.org/searchtool/Search.do?query=Acot9
BC048679,-1.7219,FALSE,http://www.informatics.jax.org/searchtool/Search.do?query=BC048679
Mm.359155,-1.7219,FALSE,http://www.informatics.jax.org/searchtool/Search.do?query=Mm.359155
Vwa1,-1.722,FALSE,http://www.informatics.jax.org/searchtool/Search.do?query=Vwa1
C530050E15Rik,-1.7221,FALSE,http://www.informatics.jax.org/searchtool/Search.do?query=C530050E15Rik
3300002P13Rik*,-1.7223,FALSE,http://www.informatics.jax.org/searchtool/Search.do?query=3300002P13Rik*
4921528O07Rik,-1.7224,FALSE,http://www.informatics.jax.org/searchtool/Search.do?query=4921528O07Rik
Cypt4,-1.7224,FALSE,http://www.informatics.jax.org/searchtool/Search.do?query=Cypt4
Uaca,-1.7224,FALSE,http://www.informatics.jax.org/searchtool/Search.do?query=Uaca
Ugt2b35,-1.7225,FALSE,http://www.informatics.jax.org/searchtool/Search.do?query=Ugt2b35
Ccdc28a,-1.7226,FALSE,http://www.informatics.jax.org/searchtool/Search.do?query=Ccdc28a
Slc45a4,-1.7226,FALSE,http://www.informatics.jax.org/searchtool/Search.do?query=Slc45a4
Obscn,-1.7228,FALSE,http://www.informatics.jax.org/searchtool/Search.do?query=Obscn
Tmem22,-1.7228,FALSE,http://www.informatics.jax.org/searchtool/Search.do?query=Tmem22
1700010I14Rik,-1.7228,FALSE,http://www.informatics.jax.org/searchtool/Search.do?query=1700010I14Rik
5430433G21Rik,-1.7229,FALSE,http://www.informatics.jax.org/searchtool/Search.do?query=5430433G21Rik
Mapre1,-1.723,TRUE,http://www.informatics.jax.org/searchtool/Search.do?query=Mapre1
Maob,-1.723,FALSE,http://www.informatics.jax.org/searchtool/Search.do?query=Maob
4932443G14,-1.723,FALSE,http://www.informatics.jax.org/searchtool/Search.do?query=4932443G14
Ints3,-1.723,FALSE,http://www.informatics.jax.org/searchtool/Search.do?query=Ints3
Cd28,-1.723,FALSE,http://www.informatics.jax.org/searchtool/Search.do?query=Cd28
4921511H13Rik,-1.7231,FALSE,http://www.informatics.jax.org/searchtool/Search.do?query=4921511H13Rik
Fbln5,-1.7231,FALSE,http://www.informatics.jax.org/searchtool/Search.do?query=Fbln5
C230040D14,-1.7232,FALSE,http://www.informatics.jax.org/searchtool/Search.do?query=C230040D14
Dip2c,-1.7233,FALSE,http://www.informatics.jax.org/searchtool/Search.do?query=Dip2c
Ttc27,-1.7234,FALSE,http://www.informatics.jax.org/searchtool/Search.do?query=Ttc27
Tle6,-1.7234,FALSE,http://www.informatics.jax.org/searchtool/Search.do?query=Tle6
Zbtb3,-1.7234,FALSE,http://www.informatics.jax.org/searchtool/Search.do?query=Zbtb3
